@@,itemlabel,item,startdate,enddate
+++,Georg Meiring,Q5535763,1994-04-27,1998-05-31
+++,Siphiwe Nyanda,Q951030,1998-06-01,2005-05-31
+++,Godfrey Ngwenya,Q5576518,2005-06-01,2011-05-01
+++,Solly Shoke,Q2299037,2011-05-02,2021-05-30
