item,itemLabel,position,positionLabel,start,psid
Q11043304,Naledi Pandor,Q4294929,Minister of International Relations and Cooperation,2019-05-30,Q11043304-C8C12AA4-FB49-4E58-B4B3-2F0DF0CA899F
Q1148669,Matamela Cyril Ramaphosa,Q273884,President of South Africa,2018-02-15,Q1148669-e63cc2bc-46f4-4408-6274-046f677fdce4
Q1174142,David Mabuza,Q2363110,Deputy President of South Africa,2018-02-27,Q1174142-62fe7d6f-412a-a535-6618-ea3c7be5d80e
Q1412305,Fikile Mbalula,Q6866406,Minister of Transport,2019-05-30,Q1412305-2ECB7029-9E4A-4043-BC85-754784DC87A0
Q150276,Nkosazana Dlamini-Zuma,Q20981732,Minister of Cooperative Governance and Traditional Affairs,2019-05-30,Q150276-BC16FE9C-C884-4311-AB15-098CF7F6E1F3
Q16192838,Senzo Mchunu,Q20981751,Minister of Water and Sanitation,2021-08-05,Q16192838-369C3FCB-AB2F-49A2-9B32-24DE4EB5EBA3
Q16193273,Thulas Nxesi,Q20981737,Minister of Employment and Labour,2019-05-30,Q16193273-88D8E7D2-1B90-430F-91FC-C3E0669981CC
Q16193273,Thulas Nxesi,Q20981740,Minister of Public Service and Administration,2022-04-04,Q16193273-A00DB470-4409-41B4-A3CB-BA37E9C91ACB
Q1625605,Thandi Modise,Q54642257,Minister of Defence of South Africa,2021-08-06,Q1625605-94893F45-1CB7-4721-ACD5-90FAA3455F66
Q16746658,Enoch Godongwana,Q2128581,Minister of Finance,2021-08-05,Q16746658-8976AF52-88B1-4FE6-B1D4-A48FBC5E0582
Q16746664,Mondli Gungubele,Q20981731,Minister in the Presidency,2021-08-06,Q16746664-1DCD6949-5F22-4B56-BA19-C7D2BD07757F
Q16746680,Mmamoloko Kubayi,Q20981736,Minister of Human Settlements,2021-08-05,Q16746680-B030DC0B-6AF0-4416-8C02-9BDF9327417C
Q16765311,Blade Nzimande,Q11794974,"Minister of Higher Education, Science and Innovation",2019-05-30,Q16765311-F5A11ABE-0CF2-4CD7-94CE-8D5CEABBE37F
Q1718291,Ronald Lamola,Q2601386,Minister of Justice and Constitutional Development,2019-05-30,Q1718291-81D92BE1-2623-468C-AAD1-D5677B1332FA
Q1966829,Nathi Mthethwa,Q20981745,Minister of Sport and Recreation,2019-05-30,Q1966829-A530B3BA-9E74-49B8-BCF3-253AC35764B2
Q20982109,Lindiwe Zulu,Q20981744,Minister of Social Development,2019-05-30,Q20982109-11362473-5B3F-452D-A369-FA77F7500D38
Q28086074,Stella Ndabeni-Abrahams,Q20981743,Minister of Small Business Development,2021-08-05,Q28086074-05956BCB-AF1B-4325-8497-54F648E7F6D9
Q302359,Aaron Motsoaledi,Q2640095,Minister of Home Affairs,2019-05-30,Q302359-9F27B91A-D32C-4822-B91D-FC407A85FA24
Q3241428,Lindiwe Sisulu,Q20981747,Minister of Tourism,2021-08-05,Q3241428-91AD9978-21ED-4785-B5CB-3A672DABC5F7
Q445654,Patricia de Lille,Q16744853,Minister of Public Works,2019-05-30,Q445654-959505D8-0F1A-432A-949D-C7FD3E85BE09
Q47530048,Joseph Phaahla,Q3251805,Minister of Health,2021-08-05,Q47530048-B95D0D1E-B99F-465F-8CB5-8A848474B39D
Q4763221,Angie Motshekga,Q3251789,Minister of Education,2009-05-11,Q4763221-0EC92AC1-EA22-4659-90D0-11D4CB9E7C1E
Q4901661,Bheki Cele,Q16744852,Minister of Police,2018-02-26,Q4901661-00A64EC6-1FA1-4CD9-823D-B55119777586
Q5331984,Ebrahim Patel,Q20981749,Minister of Trade and Industry and Competition,2019-05-29,Q5331984-6DDA3707-8992-4EFD-8007-C8BA41BD445E
Q561279,Pravin Gordhan,Q20981739,Minister of Public Enterprises,2018-02-28,Q561279-698C2BFE-9015-411C-AC88-F89D1EBBB2DD
Q64399456,Khumbudzo Ntshavheni,Q6866063,Minister of Communications of South Africa,2021-08-05,Q64399456-2CB352CE-7928-4E6F-BEC0-AE5B84C0AA80
Q64711336,Barbara Creecy,Q6866418,"Minister of Environment, Forestry and Fisheries",2019-05-30,Q64711336-37586C59-4F7D-4B9D-8322-AF87A3725C02
Q7786663,Thoko Didiza,Q96393308,"Minister of Agriculture, Land Reform and Rural Development",2019-05-30,Q7786663-5F22DB46-DC44-49D3-800A-CF65FEBE887D
Q975366,Gwede Mantashe,Q20981738,Minister of Mineral Resources,2018-02-27,Q975366-5224FD3D-23EF-4890-BBAA-2F108A0A0AD4
Q58160,Maite Nkoana-Mashabane,Q20981752,Minister of Women in the Presidency,2019-05-30,Q58160-FCA4903D-1D93-4E40-8B05-68CD6717F53F
