item,itemLabel,startDate,endDate
Q5109235,Christiaan du Toit,1948-11-10,1950-03-15
Q3644196,Hendrik Klopper,1950-03-16,1953-04-30
Q7192782,Pieter Grobbelaar,1953-05-01,1958-09-24
Q7026781,Nick Bierman,1958-09-25,1959-10-31
Q7659549,Sybrand Engelbrecht,1959-11-01,1963-03-03
Q7179210,Petrus Jacobs,1963-03-04,1965-12-31
Q5074778,Charles 'Pop' Fraser,1966-01-01,1967-11-30
Q8003581,Willem Louw,1967-12-01,1973-06-30
Q1563059,Magnus Malan,1973-07-01,1976-08-31
Q2568741,Constand Viljoen,1976-09-01,1980-10-06
Q6216696,Johannes Geldenhuys,1980-10-07,1985-10-30
Q4755523,Andreas Liebenberg,1985-11-01,1990-02-28
Q5535763,Georg Meiring,1990-03-01,1993-10-31
Q5682102,Hattingh Pretorius,1993-11-01,1994-12-31
Q7308832,Reginald Otto,1995-01-01,1998-06-30
Q5561170,Gilbert Ramano,1998-07-01,2004-05-31
Q2299037,Solly Shoke,2004-06-01,2011-05-01
Q7943708,Vusumuzi Masondo,2011-10-01,2016-01-31
Q19561217,Lindile Yam,2016-02-01,2019-10-31
Q78117921,Thabiso Mokhosi,2019-11-01,2019-12-10
Q19561169,Lawrence Mbatha,2020-04-09,
