item,itemLabel,startDate,endDate,sourceDate,psid
Q6084777,Ismail Mahomed,1998,2000,,Q6084777-4E476DD2-AE80-415E-8CAF-F7269451EFB8
Q4777178,Arthur Chaskalson,2001-11,2005-06,,Q4777178-679D8774-8C9E-423C-A3EF-793ED6386ED5
Q7199595,Pius Langa,2005-06,2009-10,,Q7199595-D9C15702-DC80-493E-A66D-65F6629A3FF5
Q7416361,Sandile Ngcobo,2009-10-12,2011-08-12,,Q7416361-D44683F0-3FED-4F19-B59F-D0DD5156591F
Q6890661,Mogoeng Mogoeng,2011-09-08,2021-10-11,,Q6890661-70190213-415E-4F1A-A22E-94646BF4A830
Q5276523,Dikgang Moseneke,2013-11-04,2014-03-31,,Q5276523-9802DB5E-C26A-4E24-89BE-556AC4B47B97
Q7299252,Raymond Zondo,2021-10-11,2022-04-01,,Q7299252-61647392-B1BA-4F5A-A9DF-E17C06BD8E4A
Q7299252,Raymond Zondo,2022-04-01,,,Q7299252-1A55AA81-2613-4BCC-9269-C32F7333CC48
